time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
496338,0.19377,0.025759,-0.008171,0.984934082,-0.146300204,0.125662857,-0.62687,-0.148396,0.093491,1016.550781
496438,0.196279,0.001738,0.005262,0.953668878,-0.138575612,0.138804796,-0.62587,-0.146419,0.093593,1016.550781
496538,0.23319,-0.02798,0.0186,0.922498061,-0.136248367,0.147075102,-0.626372,-0.142948,0.09427,1016.550781
496638,0.272205,-0.05324,0.036099,0.894322551,-0.131477449,0.145836633,-0.625938,-0.142626,0.097794,1016.550781
496738,0.310175,-0.078834,0.041077,0.863516939,-0.115273061,0.14829602,-0.626885,-0.140995,0.095371,1016.550781
496838,0.341501,-0.106789,0.041969,0.853257551,-0.092489592,0.1569,-0.622414,-0.137627,0.09655,1016.550781
496938,0.337372,-0.128058,0.031126,0.854796837,-0.065177551,0.165546531,-0.625473,-0.135281,0.100675,1016.550781
497038,0.322597,-0.150145,0.021439,0.859145204,-0.044098469,0.168223673,-0.62398,-0.135803,0.10065,1016.550781
497138,0.322058,-0.165609,0.014127,0.866429184,-0.037119796,0.174216633,-0.623955,-0.132267,0.099828,1016.550781
497238,0.286816,-0.181149,0.001431,0.874238163,-0.027876531,0.16940449,-0.622531,-0.130491,0.103928,1016.550781
497338,0.24795,-0.184469,-0.011531,0.882877653,-0.029061429,0.166064592,-0.622528,-0.128498,0.10403,1016.550781
497438,0.216562,-0.189954,-0.016786,0.895223469,-0.044196224,0.175511429,-0.622054,-0.132042,0.104852,1016.550781
497538,0.193702,-0.200988,-0.015671,0.899210204,-0.062715306,0.18328949,-0.619597,-0.129686,0.106979,1016.550781
497638,0.174596,-0.217142,-0.013459,0.910902041,-0.082761939,0.18599398,-0.621617,-0.129727,0.108478,1016.550781
497738,0.163098,-0.22547,-0.006711,0.91283398,-0.098173571,0.187215204,-0.617657,-0.12787,0.11008,1016.550781
497838,0.150769,-0.233993,-0.004172,0.905250408,-0.100864898,0.184208776,-0.619657,-0.126866,0.11063,1016.550781
497938,0.132903,-0.243481,-0.007778,0.889077857,-0.092614898,0.184053061,-0.615718,-0.127049,0.11313,1016.550781
498038,0.118933,-0.247357,-0.015146,0.878166429,-0.087120306,0.190900816,-0.61473,-0.126591,0.113656,1016.550781
498138,0.103342,-0.24715,-0.021411,0.876609184,-0.080361939,0.198572041,-0.615256,-0.126655,0.115155,1016.550781
498238,0.085749,-0.244633,-0.029427,0.883774694,-0.075891327,0.199674082,-0.61432,-0.128808,0.118052,1016.550781
498338,0.07623,-0.252067,-0.034864,0.886849082,-0.075384592,0.200285,-0.609826,-0.127859,0.117605,1016.550781
498438,0.071295,-0.259826,-0.04543,0.893490918,-0.086017857,0.198315816,-0.61086,-0.128438,0.119578,1016.550781
498538,0.068072,-0.271217,-0.050405,0.905366224,-0.107413367,0.189311633,-0.609852,-0.126935,0.119155,1016.550781
498638,0.066343,-0.271988,-0.05221,0.919705204,-0.121792653,0.174812857,-0.606488,-0.128299,0.125603,1016.550781
498738,0.071673,-0.264977,-0.05556,0.929788163,-0.130126122,0.164275714,-0.608014,-0.130341,0.127,1016.550781
498838,0.072138,-0.236776,-0.059336,0.942676939,-0.128537857,0.160429388,-0.604543,-0.12895,0.128077,1016.548523
498938,0.077718,-0.196396,-0.068131,0.950589898,-0.122393061,0.151145714,-0.604564,-0.130493,0.129,1016.548523
499038,0.084052,-0.16775,-0.078068,0.948172857,-0.115382245,0.128149694,-0.604612,-0.13161,0.131449,1016.548523
499138,0.102524,-0.172989,-0.092577,0.941073673,-0.118886429,0.111818469,-0.605103,-0.132574,0.130898,1016.548523
499238,0.141086,-0.196092,-0.107446,0.954215918,-0.130109082,0.098774796,-0.60168,-0.1323,0.134423,1016.548523
499338,0.207257,-0.186526,-0.128639,0.98797102,-0.145299388,0.096829388,-0.603687,-0.129825,0.135549,1016.548523
499438,0.29927,-0.113389,-0.160173,1.05791102,-0.146528061,0.130402347,-0.602741,-0.131954,0.137947,1016.548523
499538,0.33957,0.046072,-0.210087,1.138380918,-0.109458469,0.217722755,-0.603244,-0.134936,0.137794,1016.548523
499638,0.262247,0.220991,-0.284332,1.210123776,-0.043865204,0.331292653,-0.599739,-0.134943,0.136796,1016.548523
499738,0.084465,0.350331,-0.358351,1.285136939,0.030156939,0.427208367,-0.600782,-0.135546,0.139269,1016.548523
499838,-0.11097,0.440369,-0.412741,1.372625816,0.113890714,0.487667959,-0.601738,-0.138897,0.136592,1016.548523
499938,-0.240429,0.521687,-0.452922,1.394857245,0.21043602,0.478115306,-0.606179,-0.140699,0.13399,1016.548523
500038,-0.270814,0.586146,-0.495117,1.392777755,0.258223061,0.378873469,-0.603668,-0.145648,0.132237,1016.548523
500138,-0.222013,0.623034,-0.549491,1.346566735,0.223784184,0.247516122,-0.601653,-0.14314,0.131365,1016.548523
500238,-0.142913,0.598033,-0.591177,1.302887041,0.125203061,0.150635714,-0.599133,-0.147568,0.129138,1016.548523
500338,-0.086661,0.511473,-0.599098,1.310356122,0.03304551,0.098213469,-0.598135,-0.146587,0.129189,1016.548523
500438,-0.07638,0.384741,-0.555652,1.343700306,-0.080896429,0.045934082,-0.597134,-0.14907,0.128563,1016.548523
500538,-0.067994,0.229572,-0.462603,1.360415102,-0.188481327,-0.025512959,-0.597165,-0.150637,0.129986,1016.548523
500638,-0.053578,0.041854,-0.361143,1.325125,-0.228645306,-0.105566224,-0.596174,-0.148684,0.130588,1016.548523
500738,-0.071487,-0.14609,-0.284261,1.269341939,-0.201655816,-0.142057041,-0.594265,-0.148434,0.135112,1016.548523
500838,-0.077644,-0.241781,-0.235877,1.206699286,-0.141618061,-0.128399694,-0.592811,-0.145589,0.137764,1016.548523
500938,-0.037764,-0.259789,-0.222857,1.108817959,-0.082834286,-0.101248878,-0.593356,-0.145701,0.140263,1016.548523
501038,0.011871,-0.287913,-0.249293,0.99587602,-0.000224388,-0.06245,-0.593448,-0.144945,0.145311,1016.548523
501138,0.040107,-0.336308,-0.28927,0.919450408,0.080797653,-0.024848265,-0.591004,-0.145604,0.147786,1016.548523
501238,0.001029,-0.374284,-0.310498,0.821661531,0.154528061,0.035438061,-0.592533,-0.144181,0.149861,1016.548523
501338,-0.123289,-0.383525,-0.306074,0.761895918,0.199735306,0.085038878,-0.590102,-0.146359,0.152759,1016.548523
501438,-0.331808,-0.299969,-0.292903,0.733424082,0.221663776,0.121206735,-0.586652,-0.151469,0.154005,1016.548523
501538,-0.499465,-0.153738,-0.299911,0.710812245,0.239177245,0.113669286,-0.590706,-0.153567,0.157401,1016.548523
501638,-0.54572,0.115029,-0.232192,0.765437143,0.189505612,0.066709796,-0.587152,-0.157913,0.153175,1016.548523
501738,-0.518619,0.313121,-0.166733,0.781916939,0.142260102,-0.015487245,-0.590641,-0.163813,0.152369,1016.548523
501838,-0.425736,0.32881,-0.106513,0.790049082,0.097958163,-0.090085204,-0.590593,-0.16865,0.149117,1016.548523
501938,-0.302988,0.218142,-0.080262,0.836076837,0.075177857,-0.109466531,-0.589528,-0.171463,0.144966,1016.548523
502038,-0.174499,0.10173,-0.067406,0.933342347,0.038251122,-0.078473776,-0.590048,-0.173496,0.145864,1016.548523
502138,-0.039158,0.055734,-0.064946,1.034749898,-0.003907347,-0.031675102,-0.591548,-0.176462,0.145711,1016.548523
502238,0.079912,0.048011,-0.082811,1.115046327,-0.019094082,-0.013323571,-0.589577,-0.178036,0.146635,1016.548523
502338,0.150536,0.038689,-0.11561,1.166523367,-0.011759592,-0.021166837,-0.589557,-0.182448,0.144907,1016.548523
502438,0.186731,0.017139,-0.144574,1.166434388,0.01946551,-0.025873673,-0.592082,-0.185968,0.146228,1016.548523
502538,0.201447,-0.033993,-0.152557,1.104232041,0.050005714,-0.017805102,-0.595085,-0.183976,0.147328,1016.548523
502638,0.20354,-0.074384,-0.145854,1.039365816,0.073812755,0.029066224,-0.594584,-0.187448,0.146651,1016.548523
502738,0.159924,-0.095934,-0.11691,0.984719184,0.109034898,0.084958265,-0.596112,-0.185528,0.148751,1016.548523
502838,0.088741,-0.087258,-0.079003,0.932404796,0.12807551,0.13270602,-0.593636,-0.18858,0.149099,1016.548523
502938,-0.01141,-0.060064,-0.03109,0.894792143,0.141809898,0.153985816,-0.598602,-0.190446,0.147996,1016.548523
503038,-0.114297,-0.025005,0.015716,0.862938367,0.14735051,0.155054898,-0.597636,-0.19153,0.149445,1016.548523
503138,-0.194585,0.00382,0.051251,0.830105816,0.144480408,0.137260714,-0.598171,-0.191619,0.151444,1016.548523
503238,-0.235659,0.008429,0.078202,0.816616224,0.126586122,0.114867551,-0.59959,-0.190904,0.14747,1016.548523
503338,-0.241537,0.007669,0.103646,0.827211327,0.096683776,0.095766939,-0.60209,-0.190889,0.14797,1016.548523
503438,-0.225042,-0.00367,0.118719,0.841253265,0.066839184,0.076391837,-0.605121,-0.193927,0.149816,1016.548523
503538,-0.196137,-0.021319,0.127096,0.86381102,0.049725714,0.075717653,-0.607068,-0.194273,0.14729,1016.548523
503638,-0.169525,-0.036655,0.125826,0.887005408,0.048047551,0.086221939,-0.607545,-0.192723,0.146367,1016.548523
503738,-0.148116,-0.04964,0.123437,0.911092041,0.05347102,0.097761837,-0.607558,-0.19474,0.146765,1016.548523
503838,-0.128664,-0.056772,0.119343,0.927855102,0.074296735,0.106207551,-0.610074,-0.193776,0.148315,1016.548523
503938,-0.113531,-0.047528,0.1167,0.938486735,0.097143265,0.118802653,-0.609994,-0.195552,0.143715,1016.548523
504038,-0.102333,-0.033629,0.111719,0.93871602,0.115115,0.13014051,-0.610524,-0.192651,0.145866,1016.548523
504138,-0.09267,-0.009353,0.1066,0.938855408,0.121937347,0.144304694,-0.616522,-0.193601,0.146813,1016.548523
504238,-0.084075,0.021107,0.109602,0.94516051,0.12709949,0.155751224,-0.616031,-0.192138,0.147389,1016.548523
504338,-0.076325,0.061278,0.115932,0.948170612,0.132848673,0.169067551,-0.61599,-0.190049,0.145492,1016.548523
504438,-0.076281,0.093526,0.12325,0.930279082,0.130831429,0.168894388,-0.61501,-0.194075,0.145788,1016.548523
504538,-0.068906,0.079062,0.13169,0.919874082,0.118024286,0.16872551,-0.617464,-0.188981,0.144542,1016.548523
504638,-0.077583,0.051188,0.138315,0.914168673,0.104253776,0.175778673,-0.616479,-0.190017,0.144992,1016.548523
504738,-0.08581,0.015945,0.143086,0.909528367,0.090343673,0.184371939,-0.621911,-0.189312,0.142516,1016.548523
504838,-0.08437,-0.006218,0.151081,0.908529898,0.079841735,0.199687245,-0.621458,-0.188941,0.145041,1016.548523
504938,-0.081768,0.013771,0.160257,0.915362653,0.072266531,0.200604082,-0.621437,-0.187399,0.144118,1016.548523
505038,-0.071935,0.041745,0.174039,0.909656122,0.062997755,0.187192449,-0.62245,-0.186435,0.145168,1016.548523
505138,-0.050146,0.052344,0.184496,0.899723878,0.063613878,0.178712143,-0.624465,-0.183486,0.146819,1016.548523
505238,-0.03276,0.044946,0.189457,0.890135612,0.070561531,0.173431327,-0.624429,-0.183888,0.144794,1016.548523
505338,-0.012133,0.020013,0.195335,0.88913051,0.069890918,0.170151429,-0.623429,-0.181911,0.144896,1016.548523
505438,0.013169,0.002959,0.202101,0.897221837,0.064292551,0.169078163,-0.624962,-0.18298,0.146844,1016.548523
505538,0.053228,0.004973,0.21263,0.910344286,0.056122551,0.16917102,-0.625388,-0.178818,0.143549,1016.548523
505638,0.087996,0.023515,0.225079,0.92499551,0.053577449,0.171207959,-0.62542,-0.180883,0.144947,1016.548523
505738,0.103382,0.048503,0.231195,0.944614592,0.056942551,0.173594694,-0.627449,-0.175491,0.147724,1016.548523
505838,0.097767,0.06466,0.231473,0.954280918,0.06861102,0.185339796,-0.627466,-0.174542,0.148775,1016.548523
505938,0.085071,0.068617,0.222487,0.965218265,0.081686939,0.199507653,-0.629412,-0.174391,0.146275,1016.548523
506038,0.069772,0.071482,0.205783,0.975306429,0.095744082,0.220099184,-0.632436,-0.173443,0.148324,1016.548523
506138,0.065862,0.101588,0.189818,0.99493102,0.104766122,0.228415918,-0.632379,-0.1728,0.145351,1016.548523
506238,0.065981,0.161363,0.176603,1.013883878,0.108649796,0.239396429,-0.635872,-0.170776,0.145951,1016.548523
506338,0.074234,0.232104,0.17104,1.029286327,0.102303061,0.252767143,-0.633377,-0.173781,0.145299,1016.548523
506438,0.100635,0.288402,0.169681,1.043056327,0.090386633,0.281407755,-0.634361,-0.172246,0.144876,1016.548523
506538,0.148484,0.32817,0.179071,1.065719082,0.070373163,0.320279184,-0.636808,-0.173581,0.1423,1016.548523
506638,0.206769,0.36316,0.196493,1.079856939,0.049819898,0.367366327,-0.634277,-0.166573,0.141157,1016.548523
506738,0.263075,0.410952,0.223511,1.105931429,0.029475306,0.419719694,-0.640775,-0.168511,0.142053,1016.548523
506838,0.307057,0.513736,0.270491,1.160828571,-0.018969592,0.438862449,-0.638728,-0.163939,0.139783,1016.548523
506938,0.362983,0.623013,0.331812,1.232339388,-0.08248551,0.417230714,-0.640644,-0.162718,0.135835,1016.548523
507038,0.399664,0.70703,0.390435,1.273051837,-0.104429184,0.341310204,-0.644104,-0.15813,0.135063,1016.548523
507138,0.389593,0.770741,0.41961,1.299488878,-0.075559286,0.259837245,-0.649504,-0.154861,0.131215,1016.548523
507238,0.375865,0.806677,0.434247,1.352976429,-0.044201735,0.166697041,-0.650887,-0.14959,0.125971,1016.548523
507338,0.374723,0.701186,0.445573,1.426688469,-0.001815816,0.035359898,-0.653343,-0.145991,0.124649,1016.548523
507438,0.315027,0.459605,0.424322,1.510064184,0.076095408,-0.117037653,-0.655336,-0.140503,0.125427,1016.548523
507538,0.244028,0.195999,0.364274,1.503950816,0.139487041,-0.217527143,-0.65876,-0.136816,0.122605,1016.548523
507638,0.19281,-0.021799,0.278563,1.395079796,0.126058878,-0.21504449,-0.66023,-0.133256,0.121783,1016.548523
507738,0.132214,-0.190416,0.213459,1.285192653,0.065547755,-0.170213367,-0.662233,-0.128789,0.12301,1016.548523
507838,0.081064,-0.319978,0.190698,1.209375204,-0.009092449,-0.133951735,-0.662256,-0.12637,0.124637,1016.548523
507938,0.035037,-0.439918,0.203602,1.107591429,-0.062092449,-0.113008367,-0.661244,-0.122376,0.12434,1016.548523
508038,0.022812,-0.564348,0.224026,0.997195204,-0.099464898,-0.066441429,-0.659826,-0.11863,0.129042,1016.548523
508138,0.056458,-0.619672,0.233354,0.905170204,-0.124712959,-0.006932449,-0.658895,-0.113857,0.133295,1016.548523
508238,0.105876,-0.575393,0.235825,0.818627143,-0.168096837,0.025880612,-0.660897,-0.113849,0.133794,1016.548523
508338,0.168153,-0.46962,0.238507,0.730523367,-0.190075306,0.043793163,-0.659405,-0.109413,0.134523,1016.548523
508438,0.243696,-0.34045,0.23188,0.674446939,-0.19728051,0.057151327,-0.658938,-0.106528,0.136675,1016.548523
508538,0.334083,-0.183677,0.212719,0.672104286,-0.186675816,0.061037347,-0.659941,-0.105041,0.137251,1016.548523
508638,0.409203,-0.046799,0.198968,0.70067398,-0.161177551,0.057586224,-0.661957,-0.102591,0.138877,1016.548523
508738,0.456387,0.01804,0.190609,0.75302398,-0.118336224,0.053955102,-0.661927,-0.101024,0.137454,1016.548523
508838,0.467192,0.028515,0.179518,0.824977857,-0.061233673,0.058784796,-0.664879,-0.101378,0.135428,1016.548523
508938,0.452374,0.030278,0.16477,0.903169694,0.004290204,0.061981122,-0.668847,-0.096807,0.135155,1016.548523
509038,0.404228,0.024179,0.141323,0.966830102,0.081294592,0.043356122,-0.666864,-0.097361,0.135631,1016.548523
509138,0.319245,0.004221,0.114541,1.030761429,0.135285816,0.017384898,-0.669823,-0.096245,0.134181,1016.548523
509238,0.216291,-0.018655,0.081173,1.088643367,0.146372245,-0.021068265,-0.664863,-0.097368,0.135131,1016.548523
509338,0.107439,-0.049309,0.046576,1.117995,0.11237,-0.057860714,-0.670295,-0.097161,0.132631,1016.548523
509438,0.014284,-0.092751,0.009295,1.117868265,0.049768571,-0.066605306,-0.668276,-0.097619,0.131106,1016.548523
509538,-0.074118,-0.130468,-0.021902,1.111536939,-0.024893673,-0.042353571,-0.671264,-0.097073,0.131131,1016.548523
509638,-0.143932,-0.155795,-0.025168,1.072923878,-0.082613367,-0.001234694,-0.667247,-0.100029,0.12898,1016.548523
509738,-0.191509,-0.179273,-0.003321,1.022556837,-0.124922551,0.043430102,-0.667763,-0.099571,0.130005,1016.548523
509838,-0.221979,-0.189352,0.028799,0.987867959,-0.139334592,0.087266837,-0.667705,-0.09843,0.127057,1016.548523
509938,-0.234445,-0.176898,0.063082,0.957112653,-0.138056837,0.106347245,-0.666759,-0.100559,0.129455,1016.548523
510038,-0.223834,-0.180918,0.086853,0.917412653,-0.13250551,0.127163776,-0.667697,-0.099403,0.126507,1016.548523
510138,-0.202748,-0.192482,0.101603,0.89195898,-0.126562653,0.13206102,-0.66625,-0.100045,0.128981,1016.548523
510238,-0.177183,-0.210845,0.111994,0.877791122,-0.115830714,0.131777653,-0.667192,-0.100881,0.125931,1016.548523
510338,-0.141817,-0.219075,0.12346,0.878875612,-0.101991837,0.134548265,-0.665213,-0.10293,0.12633,1016.548523
510438,-0.11432,-0.204818,0.129845,0.890981735,-0.082772551,0.132279388,-0.667706,-0.104385,0.126253,1016.548523
510538,-0.095752,-0.178798,0.125145,0.879792755,-0.06285449,0.133165102,-0.6642,-0.103894,0.12528,1016.548523
510638,-0.106521,-0.149883,0.108745,0.880111837,-0.052019286,0.132829796,-0.666174,-0.104312,0.124254,1016.548523
510738,-0.131854,-0.125556,0.090031,0.872683673,-0.048086633,0.120992857,-0.668649,-0.105719,0.123178,1016.548523
510838,-0.164897,-0.12893,0.076987,0.864835714,-0.054508469,0.104106122,-0.666631,-0.106675,0.121628,1016.548523
510938,-0.185639,-0.165471,0.067281,0.856199082,-0.062779388,0.097965102,-0.664145,-0.109704,0.121476,1016.548523
511038,-0.197897,-0.193015,0.0614,0.870380204,-0.07739,0.103717857,-0.666617,-0.109616,0.120476,1016.548523
511138,-0.204697,-0.194011,0.054144,0.876414694,-0.092021837,0.11601551,-0.663145,-0.112685,0.120824,1016.548523
511238,-0.231654,-0.163725,0.04188,0.894807551,-0.10895102,0.133663163,-0.665076,-0.114478,0.117223,1016.548523
511338,-0.274246,-0.105003,0.028542,0.903812041,-0.120193367,0.148108061,-0.664604,-0.11852,0.11802,1016.548523
511438,-0.31057,-0.045085,0.012987,0.901228367,-0.125172959,0.152143878,-0.662546,-0.118383,0.114522,1016.548523
511538,-0.331235,-0.012048,-0.005374,0.906507041,-0.127104082,0.146139898,-0.663033,-0.122811,0.113293,1016.548523
511638,-0.338913,-0.006162,-0.022717,0.919281633,-0.132673367,0.137612551,-0.662495,-0.126186,0.110617,1016.548523
511738,-0.335751,-0.020746,-0.031889,0.930573265,-0.140915918,0.123443367,-0.66192,-0.125005,0.106669,1016.548523
511838,-0.308855,-0.042365,-0.034292,0.931729184,-0.155567857,0.110870408,-0.662436,-0.129505,0.106941,1016.550232
511938,-0.258129,-0.058103,-0.033915,0.925921327,-0.167977551,0.103496939,-0.660891,-0.132373,0.103789,1016.550232
512038,-0.195125,-0.056722,-0.031853,0.927573878,-0.18343602,0.101538469,-0.662311,-0.132157,0.099791,1016.550232
512138,-0.12983,-0.05306,-0.025787,0.932438571,-0.195527143,0.103711224,-0.661811,-0.136625,0.099062,1016.550232
512238,-0.079401,-0.037435,-0.017658,0.945686327,-0.197095306,0.119185714,-0.660844,-0.137211,0.100537,1016.550232
512338,-0.041688,-0.001156,-0.018289,0.975023163,-0.191932857,0.132148367,-0.662314,-0.139108,0.098935,1016.550232
512438,-0.006952,0.051572,-0.024536,1.007335,-0.182032857,0.152654592,-0.662841,-0.139671,0.100409,1016.550232
512538,0.011522,0.110235,-0.037961,1.034146327,-0.170910306,0.171335612,-0.664254,-0.140925,0.095834,1016.550232
512638,0.031557,0.162018,-0.057897,1.045164184,-0.161915,0.170715714,-0.664231,-0.143842,0.094182,1016.550232
512738,0.075733,0.215352,-0.077005,1.05457398,-0.152909592,0.179885306,-0.666206,-0.14426,0.093157,1016.550232
512838,0.146074,0.280213,-0.096071,1.070702041,-0.143623878,0.198897551,-0.667158,-0.145619,0.090581,1016.550232
512938,0.21952,0.341651,-0.120637,1.080793163,-0.12913398,0.212483367,-0.669622,-0.146005,0.089055,1016.550232
513038,0.270618,0.391629,-0.145194,1.084823061,-0.102897245,0.240432347,-0.668048,-0.148304,0.084431,1016.550232
513138,0.272725,0.434984,-0.179358,1.087175918,-0.076637755,0.291173469,-0.669027,-0.148738,0.083405,1016.550232
513238,0.226645,0.493356,-0.212129,1.09530449,-0.050074184,0.348388367,-0.671492,-0.150121,0.081829,1016.550232
513338,0.153279,0.579788,-0.249403,1.114418673,-0.019878061,0.390831122,-0.673448,-0.155449,0.07905,1016.550232
513438,0.074415,0.690525,-0.293613,1.14187449,0.003953673,0.401612245,-0.67337,-0.153264,0.075153,1016.550232
513538,0.026017,0.791879,-0.332261,1.156658673,0.014893265,0.372136939,-0.672315,-0.157097,0.071451,1016.550232
513638,0.015278,0.834091,-0.358722,1.146647755,0.009700612,0.309434694,-0.6742,-0.159267,0.065326,1016.550232
513738,0.029095,0.79243,-0.372377,1.130845102,-0.016273061,0.255946122,-0.672654,-0.161139,0.062226,1016.550232
513838,0.062278,0.710215,-0.372125,1.137797245,-0.042193878,0.204237143,-0.672072,-0.166387,0.056949,1016.550232
513938,0.071175,0.636827,-0.361145,1.184789898,-0.05802102,0.148640408,-0.670061,-0.171329,0.055196,1016.550232
514038,0.037452,0.556182,-0.334051,1.227372041,-0.078943673,0.069829184,-0.666999,-0.17218,0.051148,1016.550232
514138,-0.002776,0.437971,-0.287968,1.223847041,-0.099252653,-0.047486327,-0.668434,-0.174977,0.047496,1016.550232
514238,0.016638,0.233659,-0.259607,1.217429898,-0.127447857,-0.14062949,-0.666941,-0.175997,0.047446,1016.550232
514338,0.031055,0.025695,-0.249165,1.210376224,-0.088470612,-0.111513265,-0.664974,-0.180063,0.048243,1016.550232
514438,0.036622,-0.127446,-0.264356,1.186944184,-0.043292959,-0.02791398,-0.665972,-0.181043,0.048192,1016.550232
514538,0.036552,-0.217046,-0.28694,1.138227959,0.00236,0.040086429,-0.663545,-0.185213,0.050988,1016.550232
514638,0.027629,-0.271373,-0.306799,1.048264388,0.051559184,0.074461429,-0.659025,-0.185686,0.048965,1016.550232
514738,-0.017357,-0.338116,-0.311359,0.944016837,0.095733061,0.097879694,-0.657554,-0.188249,0.049838,1016.550232
514838,-0.114157,-0.40775,-0.314957,0.848494898,0.12665551,0.114990102,-0.657119,-0.192388,0.052634,1016.550232
514938,-0.24778,-0.438642,-0.312258,0.776694796,0.150917449,0.117882959,-0.655684,-0.194548,0.055531,1016.550232
515038,-0.405558,-0.390555,-0.285139,0.725092041,0.159976224,0.111176327,-0.653689,-0.203998,0.05405,1016.546204
515138,-0.577635,-0.260729,-0.248821,0.672425612,0.168312653,0.091440204,-0.651655,-0.206401,0.051424,1016.546204
515238,-0.682763,-0.10302,-0.200754,0.682606429,0.136174286,0.060719082,-0.652142,-0.215787,0.049442,1016.546204
515338,-0.671758,0.023012,-0.15151,0.730147041,0.09083551,0.023578469,-0.653509,-0.222377,0.041589,1016.546204
515438,-0.590537,0.105938,-0.090937,0.802627347,0.047422347,0.000526122,-0.653398,-0.227545,0.034812,1016.546204
515538,-0.489398,0.138698,-0.047809,0.887928469,0.018660612,-0.002346531,-0.655804,-0.232247,0.029559,1016.546204
515638,-0.374163,0.130916,-0.029814,0.991120816,-0.01040551,0.017445,-0.655817,-0.239222,0.029204,1016.546204
515738,-0.233402,0.122206,-0.021646,1.091633776,-0.040829286,0.048036633,-0.661122,-0.245628,0.01885,1016.546204
515838,-0.092159,0.117038,-0.023508,1.169709898,-0.059132143,0.057500612,-0.662584,-0.248498,0.016698,1016.546204
515938,0.016304,0.079665,-0.034213,1.22413398,-0.072051735,0.034535612,-0.66404,-0.252838,0.01397,1016.546204
516038,0.079803,0.030574,-0.045054,1.232280918,-0.06695051,0.012052143,-0.666498,-0.255691,0.011817,1016.546204
516138,0.101155,-0.001551,-0.054434,1.180578163,-0.057047245,0.012701633,-0.669456,-0.258537,0.009665,1016.546204
516238,0.096447,-0.057502,-0.06774,1.09823898,-0.050068571,0.043010714,-0.67041,-0.26139,0.007013,1016.546204
516338,0.08909,-0.142434,-0.074135,1.022426327,-0.038532959,0.106369592,-0.674889,-0.264284,0.006359,1016.546204
516438,0.040579,-0.204475,-0.060038,0.980629796,-0.024326429,0.165436939,-0.675865,-0.263224,0.00541,1016.546204
516538,-0.027885,-0.210179,-0.018217,0.958276224,-0.004413061,0.201147755,-0.680324,-0.265073,0.003808,1016.546204
516638,-0.109311,-0.175951,0.019214,0.934875102,0.029783776,0.202855816,-0.679795,-0.268472,0.001631,1016.546204
516738,-0.185725,-0.106411,0.045399,0.89654449,0.056008571,0.179199898,-0.684241,-0.268305,-0.00037,1016.546204
516838,-0.211359,-0.048966,0.058727,0.857148265,0.066649796,0.148277041,-0.68765,-0.27152,-0.005047,1016.546204
516938,-0.198602,-0.013009,0.067038,0.849320204,0.062657959,0.128514898,-0.69305,-0.273708,-0.009674,1016.546204
517038,-0.147231,-0.002892,0.074097,0.861764796,0.04190602,0.114431531,-0.6975,-0.270575,-0.011022,1016.546204
517138,-0.068282,-0.038081,0.076001,0.873621531,0.014363469,0.110907041,-0.702409,-0.271798,-0.015098,1016.546204
517238,-0.001593,-0.099566,0.078249,0.891142653,-0.006403673,0.116274388,-0.702358,-0.274145,-0.018224,1016.546204
517338,0.038688,-0.159169,0.072831,0.912975918,-0.014967857,0.121670204,-0.709765,-0.274356,-0.021751,1016.546204
517438,0.066623,-0.198469,0.060127,0.922398265,-0.009202347,0.12650602,-0.714215,-0.271223,-0.023099,1016.546204
517538,0.088555,-0.212075,0.034595,0.923755816,0.010969286,0.13402449,-0.721688,-0.272101,-0.023152,1016.546204
517638,0.098416,-0.214898,0.008758,0.913800816,0.037008469,0.138927449,-0.729167,-0.270512,-0.022578,1016.546204
517738,0.080186,-0.227185,-0.012723,0.900238571,0.056240918,0.139393265,-0.732632,-0.268914,-0.023503,1016.546204
517838,0.055303,-0.249043,-0.024305,0.885943878,0.065818878,0.147252959,-0.736702,-0.269565,-0.019031,1016.546204
517938,0.042923,-0.263053,-0.018969,0.880303163,0.073180204,0.164321429,-0.742646,-0.265911,-0.020355,1016.546204
518038,0.028103,-0.234336,-0.007251,0.88349398,0.079267449,0.178107755,-0.749121,-0.26085,-0.019603,1016.546204
518138,0.014223,-0.176227,0.001443,0.893769592,0.086065,0.177294796,-0.757597,-0.259743,-0.019055,1016.546204
518238,0.001962,-0.132376,0.013152,0.902156735,0.086184184,0.172531735,-0.762092,-0.255734,-0.017853,1016.546204
518338,0.010655,-0.12251,0.024636,0.903675408,0.086488776,0.159335612,-0.769551,-0.253599,-0.018254,1016.546204
518438,0.031066,-0.152865,0.026601,0.909282653,0.093334082,0.15094551,-0.772051,-0.248625,-0.017001,1016.546204
518538,0.045701,-0.196725,0.023648,0.937807959,0.093249592,0.156995306,-0.781507,-0.243991,-0.016775,1016.546204
518638,0.052488,-0.222212,0.016923,0.973632959,0.08539102,0.171978163,-0.782548,-0.237643,-0.013446,1016.546204
518738,0.043296,-0.236595,0.006261,0.998735612,0.077802245,0.179847347,-0.793069,-0.235154,-0.009824,1016.546204
518838,0.014063,-0.234516,-0.004882,1.007443163,0.073555204,0.185862755,-0.792552,-0.229657,-0.010044,1016.546204
518938,-0.013246,-0.198493,-0.015959,1.006111429,0.061053061,0.197498265,-0.798068,-0.229168,-0.008021,1016.546204
